Date,Close,Adj Close,roll_mean,band1,band2,daily_ret,cumulative ret,roll_std,momentum,stochastic osc,Close Predict
2002-08-08,12.1,10.993203,10.570739500000004,11.665213423904106,9.476265576095901,0.004149152079157004,-0.1933334751987461,0.547236961952051,0.1921177239246008,100.0,11.03863
2002-08-09,12.15,11.03863,10.752445000000003,11.335053089109687,10.16983691089032,0.004132280646504949,-0.19000010273012646,0.2913040445548419,0.19704388892352998,100.0,11.03863
2002-08-12,12.15,11.03863,10.847840300000003,11.218250005384117,10.477430594615889,0.0,-0.19000010273012646,0.18520485269205736,0.09459430381359746,100.0,11.084057000000001
2002-08-13,12.2,11.084057000000001,10.911437200000004,11.181629155019376,10.641245244980631,0.004115275174546351,-0.1866667302615067,0.1350959775096861,0.06086941457614081,100.0,11.084057000000001
2002-08-14,12.2,11.084057000000001,10.929607500000003,11.220714048697348,10.638500951302658,0.0,-0.1866667302615067,0.14555327434867218,0.01666640066906666,100.0,10.993203
2002-08-15,12.1,10.993203,10.956863200000003,11.209513637803944,10.704212762196061,-0.008196818186698374,-0.1933334751987461,0.1263252189019707,0.025423561229425795,74.99965603682836,11.03863
2002-08-16,12.15,11.03863,10.988661600000002,11.182337629557356,10.794985570442648,0.004132280646504949,-0.19000010273012646,0.09683801477867682,0.02966089916596437,85.7140610848339,10.584366000000001
2002-08-19,11.65,10.584366000000001,10.970490900000001,11.264887392959922,10.67609440704008,-0.041152208199749296,-0.2233333871443518,0.14719824647996038,-0.01687774177269641,0.0,10.538939
2002-08-20,11.6,10.538939,10.9341494,11.336030130195459,10.532268669804543,-0.004291896179705268,-0.22666675961297156,0.20094036509772875,-0.03333362684792662,0.0,10.67522
2002-08-21,11.75,10.67522,10.9068935,11.340392494114212,10.47339450588579,0.012931187854868575,-0.21666664220711274,0.2167494970571061,-0.024896282615862075,25.000275169779712,9.993822
2002-08-22,11.0,9.993822,10.806955400000001,11.521626138880338,10.092284661119665,-0.06382987891584435,-0.2666667155857745,0.35733536944016847,-0.09090899167421906,0.0,10.084677000000001
2002-08-23,11.1,10.084677000000001,10.711560100000002,11.53515855406929,9.887961645930714,0.009091116491768636,-0.2599998972698734,0.4117992270346441,-0.08641951039214091,8.333524423633538,9.875716
2002-08-26,10.87,9.875716,10.595268700000002,11.533974942857968,9.656562457142035,-0.02072064380445704,-0.2753331758138059,0.46935312142898356,-0.10534948630400687,0.0,9.548645
2002-08-27,10.51,9.548645,10.441727500000002,11.517395631300849,9.366059368699156,-0.033118712607774436,-0.2993332081004171,0.5378340656504228,-0.13852436882993302,0.0,9.176147
2002-08-28,10.1,9.176147,10.250936500000002,11.485347578326932,9.016525421673071,-0.039010561184335546,-0.3266666128556479,0.6172055391634649,-0.17213101664850705,0.0,9.266995
2002-08-29,10.2,9.266995,10.078315700000001,11.33400249935018,8.822628900649821,0.009900451681953193,-0.3200003081903794,0.6278433996750901,-0.157025027191802,4.87778948854832,9.085293
2002-08-30,10.0,9.085293,9.882982000000002,11.081133167426822,8.684830832573182,-0.019607434772544896,-0.3333333577928872,0.5990755837134104,-0.17695465832263602,0.0,8.994441
2002-09-03,9.9,8.994441,9.723989500000002,10.930417365445308,8.517561634554696,-0.009999897636763011,-0.33999995597280286,0.6032139327226531,-0.15021447671027255,0.0,8.449322
2002-09-04,9.3,8.449322,9.515027800000002,10.81439312627171,8.215662473728294,-0.06060621221485574,-0.3800000587029293,0.6496826631358545,-0.19827584161935075,0.0,8.449322
2002-09-05,9.3,8.449322,9.292438,10.46490146270218,8.119974537297821,0.0,-0.3800000587029293,0.5862317313510893,-0.2085107379520047,0.0,8.812735
2002-09-06,9.7,8.812735,9.174329300000002,10.268086857572806,8.080571742427198,0.043010906673931926,-0.3533332990899578,0.546878778786402,-0.11818171266208266,22.222269782401952,8.903587
2002-09-09,9.8,8.903587,9.056220300000003,9.94984181756799,8.162598782432017,0.010309171897260105,-0.34666670091004215,0.4468107587839932,-0.1171172859576961,31.84709133661523,8.994441
2002-09-10,9.9,8.994441,8.968092800000003,9.651657835356273,8.284527764643732,0.010204201969385984,-0.33999995597280286,0.34178251767813544,-0.08923656775873268,49.58679114327633,9.130718
2002-09-11,10.05,9.130718,8.926300100000002,9.493271549616663,8.359328650383341,0.015151247309310278,-0.3300001320815912,0.28348572480833045,-0.043768199571771804,83.33355754684331,8.994441
2002-09-12,9.9,8.994441,8.908129500000003,9.450632098990415,8.365626901009591,-0.0149251132276782,-0.33999995597280286,0.27125129949520554,-0.019801993145925012,66.66711509368662,9.030781
2002-09-13,9.94,9.030781,8.884508100000003,9.375708283352727,8.393307916647279,0.00404027331993162,-0.33733337540376607,0.24560009167636232,-0.025489816278092325,85.33349183147529,9.085293
2002-09-16,10.0,9.085293,8.884508100000001,9.375708283352726,8.393307916647277,0.006036244262816348,-0.3333333577928872,0.24560009167636232,0.0,93.33353879388787,8.994441
2002-09-17,9.9,8.994441,8.884508100000001,9.375708283352726,8.393307916647277,-0.009999897636763011,-0.33999995597280286,0.24560009167636232,0.0,80.00032286658568,8.967184
2002-09-18,9.87,8.967184,8.936294300000004,9.321293522502042,8.551295077497965,-0.0030304273495151968,-0.34200003815690405,0.19249961125101897,0.06129036152249845,76.00015262784044,8.903587
2002-09-19,9.8,8.903587,8.981720800000003,9.166469254174432,8.796972345825575,-0.00709219304521902,-0.34666670091004215,0.0923742270872145,0.053763485401550515,28.57133871936549,8.540177
2002-09-20,9.4,8.540177,8.954465000000003,9.278174692196947,8.630755307803058,-0.040816133991839476,-0.3733332403870284,0.16185484609847248,-0.03092774263608289,0.0,8.812735
2002-09-23,9.7,8.812735,8.945379800000003,9.28034005255122,8.610419547448787,0.031914795208576985,-0.3533332990899578,0.16748012627560765,-0.010203977340817794,46.1539503607709,8.540177
2002-09-24,9.4,8.540177,8.899953400000005,9.318200038500644,8.481706761499366,-0.03092774263608289,-0.3733332403870284,0.20912331925031952,-0.05050497301611079,0.0,8.721884
2002-09-25,9.6,8.721884,8.859070000000004,9.256469854910248,8.46167014508976,0.021276725295037657,-0.35999982389121177,0.19869992745512235,-0.044775668244271816,33.3336390786547,8.812735
2002-09-26,9.7,8.812735,8.840899400000005,9.227252645432465,8.454546154567545,0.01041644213566717,-0.3533332990899578,0.19317662271622965,-0.0202020336783576,50.0,8.621945
2002-09-27,9.49,8.621945,8.800015800000004,9.183581635489174,8.416449964510834,-0.02164935176196714,-0.36733321397071006,0.19178291774458475,-0.04527138904154571,15.000110068315783,8.49475
2002-09-30,9.35,8.49475,8.740961500000003,9.110920183682705,8.3710028163173,-0.014752471745064555,-0.37666661285564795,0.1849793418413507,-0.06499988497894349,0.0,8.631027
2002-10-01,9.5,8.631027,8.704620100000003,9.032971521500357,8.376268678499649,0.016042496836281117,-0.3666667889644363,0.164175710750177,-0.040404289716281516,28.845722365452065,8.603773
2002-10-02,9.47,8.603773,8.668279000000004,8.943642643614956,8.392915356385052,-0.0031576775278305824,-0.368666651012552,0.13768182180747632,-0.04052676960793922,26.66661774741535,8.676455
2002-10-03,9.55,8.676455,8.645565800000004,8.866819454408624,8.424312145591383,0.008447689170785866,-0.3633333431171548,0.11062682720430986,-0.025510167980612675,57.14263251411255,8.676455
2002-10-04,9.55,8.676455,8.659193600000005,8.8680367929127,8.45035040708731,0.0,-0.3633333431171548,0.10442159645634748,0.01595728051069667,57.14263251411255,8.631027
2002-10-07,9.5,8.631027,8.641022800000005,8.819972134075485,8.462073465924526,-0.005235778898179166,-0.3666667889644363,0.08947466703773982,-0.02061879768312569,42.856424045159265,8.403897
2002-10-08,9.25,8.403897,8.627394800000005,8.8547007516077,8.40008884839231,-0.026315524212819463,-0.38333328441422543,0.11365297580384728,-0.015957514697880315,0.0,8.176765
2002-10-09,9.0,8.176765,8.572882900000005,8.926075655366077,8.219690144633933,-0.02702698521888136,-0.3999999266213382,0.1765963776830362,-0.0625001433176593,0.0,8.176765
2002-10-10,9.0,8.176765,8.509285900000005,8.897793644657789,8.120778155342222,0.0,-0.3999999266213382,0.19425387232889144,-0.07216488411372868,0.0,8.176765
2002-10-11,9.0,8.176765,8.464767900000005,8.895617528378848,8.033918271621163,0.0,-0.3999999266213382,0.21542481418942167,-0.05163336114994943,0.0,8.167679
2002-10-14,8.99,8.167679,8.432060800000006,8.900787680624827,7.9633339193751835,-0.0011111973989713642,-0.40066664514225914,0.23436344031241088,-0.038502722269637135,0.0,7.858778999999999
2002-10-15,8.65,7.858778999999999,8.354836000000006,8.921998048375373,7.7876739516246385,-0.03781980168417498,-0.42333331376569017,0.28358102418768383,-0.08947347748999046,0.0,7.586221000000001
2002-10-16,8.35,7.586221000000001,8.253080800000005,8.967697078229756,7.538464521770253,-0.034681977951027565,-0.44333325506276067,0.3573081391148757,-0.11826811330331466,0.0,7.495367
2002-10-17,8.25,7.495367,8.134972000000005,8.925023913796396,7.344920086203614,-0.011976186826089141,-0.44999999999999996,0.3950259568981954,-0.1361256411748808,0.0,7.495367
2002-10-18,8.25,7.495367,8.016863200000005,8.800247138782858,7.233479261217151,0.0,-0.44999999999999996,0.3916919693914268,-0.1361256411748808,0.0,7.313661
2002-10-21,8.05,7.313661,7.885126600000004,8.652388465490358,7.1178647345096495,-0.024242442031190747,-0.4633333431171549,0.38363093274517723,-0.15263143076716135,0.0,7.268235000000001
2002-10-22,8.0,7.268235000000001,7.771560400000004,8.53372513385291,7.009395666147098,-0.006211116429924668,-0.4666666422071126,0.3810823669264529,-0.1351351640792361,0.0,7.086529
2002-10-23,7.8,7.086529,7.662536800000003,8.477188663203096,6.847884936796911,-0.02500001719812317,-0.4799999853242676,0.4073259316015465,-0.1333334148651698,0.0,6.586838
2002-10-24,7.25,6.586838,7.503544100000004,8.477229016206682,6.529859183793326,-0.07051279970772706,-0.5166666422071127,0.4868424581033386,-0.19444450219616183,0.0,6.54141
2002-10-25,7.2,6.54141,7.340008600000003,8.35941523780291,6.320601962197095,-0.006896784162598202,-0.520000088054394,0.5097033189014535,-0.20000024459550936,0.0,6.359705
2002-10-28,7.0,6.359705,7.159211200000004,8.167456566600727,6.150965833399281,-0.0277776503842444,-0.5333333577928872,0.5041226833003616,-0.2213571321791662,0.0,7.041103
2002-10-29,7.75,7.041103,7.077443600000004,7.958087847601197,6.196799352398811,0.10714301999856901,-0.4833332844142254,0.4403221238005965,-0.10404618834554324,55.555573673722904,6.859397
2002-10-30,7.55,6.859397,7.004761200000004,7.816019404874824,6.1935029951251845,-0.025806468105920244,-0.49666662753138036,0.40562910243740985,-0.09580844006521827,44.000063399145205,6.813969999999999
2002-10-31,7.5,6.813969999999999,6.936621500000004,7.6760181797450535,6.197224820254954,-0.006622593793594533,-0.5,0.369698339872525,-0.09090909090909094,40.00001761087361,6.813969999999999
2002-11-01,7.5,6.813969999999999,6.868481800000003,7.496178978249944,6.240784621750063,0.0,-0.5,0.31384858912497005,-0.09090909090909094,47.61907257777084,6.813969999999999
2002-11-04,7.5,6.813969999999999,6.818512700000004,7.362704797921361,6.274320602078647,0.0,-0.5,0.2720960489606787,-0.06832296438131336,49.9999999999999,6.813969999999999
2002-11-05,7.5,6.813969999999999,6.773086200000003,7.217038729356019,6.329133670643988,0.0,-0.5,0.22197626467800766,-0.06250004299530787,62.49999999999996,6.9048229999999995
2002-11-06,7.6,6.9048229999999995,6.754915600000002,7.154508530246888,6.355322669753116,0.01333334311715495,-0.4933333284414225,0.1997964651234429,-0.025641043732411162,79.99994129715668,6.813969999999999
2002-11-07,7.5,6.813969999999999,6.777628800000002,7.160220020946856,6.395037579053149,-0.013157904264888498,-0.5,0.19129561047342653,0.03448270626968508,66.66661774763055,6.813969999999999
2002-11-08,7.5,6.813969999999999,6.804884800000002,7.1496478821055796,6.460121717894424,0.0,-0.5,0.17238154105278877,0.04166685775696677,66.66661774763055,7.177382000000001
2002-11-11,7.9,7.177382000000001,6.886652500000001,7.137117049106933,6.63618795089307,0.0533333724686198,-0.4733333137656901,0.12523227455346578,0.12857152965428442,99.99999999999999,7.177382000000001
2002-11-12,7.9,7.177382000000001,6.9002804,7.1983926770921585,6.602168122907841,0.0,-0.4733333137656901,0.14905613854607946,0.01935478006783886,99.99999999999999,7.6134770000000005
2002-11-13,8.38,7.6134770000000005,6.9756884,7.513202788504225,6.438174011495775,0.06075961959388532,-0.4413332462573213,0.2687571942521127,0.10993386153330964,100.0,7.677073
2002-11-14,8.45,7.677073,7.061998699999999,7.742314542505231,6.381682857494767,0.008353082303919734,-0.436666656882845,0.340157921252616,0.12666668623431,100.00000000000001,7.631646000000001
2002-11-15,8.4,7.631646000000001,7.1437663,7.885382285922067,6.402150314077933,-0.005917229131467083,-0.44000002935146465,0.37080799296103334,0.1199999412970707,94.73678112577535,7.722499000000001
2002-11-18,8.5,7.722499000000001,7.2346192,8.018090266746665,6.4511481332533345,0.011904771264285685,-0.4333333577928872,0.3917355333733328,0.13333328441422565,100.0,7.513539
2002-11-19,8.27,7.513539,7.3045761,8.044852738910048,6.564299461089952,-0.027058598518433064,-0.448666562958158,0.3701383194550239,0.10266687408368402,77.00018381361511,7.631646000000001
2002-11-20,8.4,7.631646000000001,7.3772584000000005,8.085108475448939,6.669408324551062,0.015719223657453707,-0.44000002935146465,0.3539250377244691,0.10526308929280326,89.99998899319671,7.631646000000001
2002-11-21,8.4,7.631646000000001,7.4590260000000015,8.058257439731484,6.859794560268518,0.0,-0.44000002935146465,0.29961571986574187,0.1199999412970707,89.99998899319671,7.631646000000001
2002-11-22,8.4,7.631646000000001,7.540793600000002,7.937875866025793,7.1437113339742115,0.0,-0.44000002935146465,0.19854113301289525,0.1199999412970707,83.33330275885727,7.631646000000001
2002-11-25,8.4,7.631646000000001,7.586220000000003,7.8919561410570305,7.280483858942975,0.0,-0.44000002935146465,0.15286807052851384,0.0632910440046246,83.33330275885727,8.449322
2002-11-26,9.3,8.449322,7.713414000000003,8.241021277636607,7.1858067223634,0.10714281034523876,-0.3800000587029293,0.26380363881830177,0.17721503467420296,100.0,9.085293
2002-11-27,10.0,9.085293,7.8605956000000035,8.867631203821745,6.853559996178262,0.07526887956217077,-0.3333333577928872,0.5035178019108705,0.19331719265717884,100.0,9.085293
2002-11-29,10.0,9.085293,8.001417600000002,9.257454827259057,6.7453803727409465,0.0,-0.3333333577928872,0.6280186136295277,0.18343188868986915,100.0,9.221575
2002-12-02,10.15,9.221575,8.160410500000001,9.597835981537582,6.7229850184624205,0.015000286727131273,-0.32333316700836656,0.7187127407687905,0.20833369367499466,100.0,9.221575
2002-12-03,10.15,9.221575,8.310318100000002,9.853548875935974,6.767087324064028,0.0,-0.32333316700836656,0.7716153879679867,0.19411799211628233,100.0,9.130718
2002-12-04,10.05,9.130718,8.472036000000003,9.982765776919456,6.96130622308055,-0.009852655321894499,-0.3300001320815912,0.7553648884597262,0.21523532386003463,94.28546809322933,9.539557
2002-12-05,10.5,9.539557,8.662827100000003,10.183721329269797,7.141932870730208,0.04477621584633318,-0.30000007337866175,0.7604471146348976,0.24999993448333413,100.0,9.721261
2002-12-06,10.7,9.721261,8.871788600000002,10.336153020681984,7.407424179318021,0.019047425367865634,-0.2866668770188303,0.7321822103409905,0.27380921494524246,100.0,9.494133
2002-12-09,10.45,9.494133,9.058037300000002,10.274094718896196,7.841979881103808,-0.02336404711281803,-0.30333322571129606,0.6080287094480971,0.24404787643451997,89.13062932645485,9.630412
2002-12-10,10.6,9.630412,9.257913900000002,9.99451398985032,8.521313810149683,0.014354022636927422,-0.29333325506276076,0.36830004492515933,0.26190496781428263,92.85744049046373,9.630412
2002-12-11,10.6,9.630412,9.3760229,9.877682777152227,8.874363022847774,0.0,-0.29333325506276076,0.2508299385761134,0.13978518039672294,85.7148472879138,10.084677000000001
2002-12-12,11.1,10.084677000000001,9.4759613,10.102780729437951,8.849141870562049,0.04716984070878816,-0.2599998972698734,0.31340971471897583,0.11000019482035417,99.99999999999999,9.993822
2002-12-13,11.0,9.993822,9.5668142,10.205231107711763,8.928397292288237,-0.009009212689707446,-0.2666667155857745,0.3192084538558817,0.09999996697960101,90.47600578221903,10.039251
2002-12-16,11.05,10.039251,9.648581799999999,10.299800607330637,8.99736299266936,0.004545708338611565,-0.2633331963598313,0.32560940366531904,0.08866988556727029,95.23816013057156,10.00291
2002-12-17,11.01,10.00291,9.726715299999999,10.33639958319511,9.117031016804887,-0.003619891563623634,-0.26599985030752993,0.30484214159755585,0.08472901863293414,91.42866726976726,10.039251
2002-12-18,11.05,10.039251,9.817568599999998,10.287216762683679,9.347920437316317,0.0036330427845496782,-0.2633331963598313,0.23482408134184063,0.09950290875263046,92.30777046248869,10.039251
2002-12-19,11.05,10.039251,9.867538,10.311341945690714,9.423734054309286,0.0,-0.2633331963598313,0.22190197284535684,0.052381258374995854,92.30777046248869,9.539557
2002-12-20,10.5,9.539557,9.849367599999999,10.332890464560762,9.365844735439236,-0.04977403194720398,-0.30000007337866175,0.24176143228038163,-0.018691402277955516,7.691890866726354,9.812118
2002-12-23,10.8,9.812118,9.881166099999998,10.298097630155386,9.46423456984461,0.028571662185151725,-0.2799999119456058,0.2084657650776937,0.033492789704968384,50.00018344584665,9.812118
2002-12-24,10.8,9.812118,9.899336699999997,10.282139284043321,9.516534115956674,0.0,-0.2799999119456058,0.19140129202166165,0.01886793628351513,50.00018344584665,9.539557
2002-12-26,10.5,9.539557,9.890251199999998,10.304446841614254,9.476055558385742,-0.027777998593168096,-0.30000007337866175,0.20709782080712816,-0.009434175817192414,0.0,9.539557
2002-12-27,10.5,9.539557,9.835739199999997,10.278696441586112,9.392781958413883,0.0,-0.30000007337866175,0.22147862079305722,-0.0540542845348444,0.0,9.557729
2002-12-30,10.52,9.557729,9.792129899999997,10.251480554921995,9.332779245078,0.0019049102594597134,-0.2986666363368198,0.2296753274609992,-0.04363625848048924,3.636625614876276,9.085293
2002-12-31,10.0,9.085293,9.696734099999997,10.301273514378638,9.092194685621356,-0.04942973377880877,-0.3333333577928872,0.30226970718932006,-0.09502282590603628,0.0,9.312426
2003-01-02,10.25,9.312426,9.627685699999997,10.234526334953069,9.020845065046926,0.02500007429589779,-0.3166666422071127,0.303420317476536,-0.06902831276098653,23.809538784726396,9.312426
2003-01-03,10.25,9.312426,9.555003199999998,10.115062810214466,8.99494358978553,0.0,-0.3166666422071127,0.2800298051072338,-0.07239832931759549,23.809538784726396,9.448705
2003-01-06,10.4,9.448705,9.4959486,9.942007461807055,9.049889738192945,0.014634102864280463,-0.3066666715585774,0.22302943090352714,-0.05882371105175077,49.99993120764976,9.35785
2003-01-07,10.3,9.35785,9.4777779,9.930692869124748,9.024862930875251,-0.009615603408086204,-0.3133334898744785,0.22645748456237427,-0.019047739847877776,37.499673236335994,9.266995
2003-01-08,10.2,9.266995,9.423265599999999,9.825745220342784,9.020785979657214,-0.009708960925853605,-0.3200003081903794,0.2012398101713925,-0.055556099101131906,24.999415265022478,8.631027
2003-01-09,9.5,8.631027,9.305156499999999,9.863493461618644,8.746819538381354,-0.06862720871220929,-0.3666667889644363,0.27916848080932244,-0.12037064780509166,0.0,8.403897
2003-01-10,9.25,8.403897,9.1915905,9.960360974192097,8.422820025807903,-0.026315524212819463,-0.38333328441422543,0.3843852370960483,-0.11904745681586681,0.0,9.094379
2003-01-13,10.01,9.094379,9.147072699999999,9.876857794673787,8.41728760532621,0.08216212073993767,-0.33266663927196616,0.36489254733689425,-0.046666527596616936,59.84250740142409,8.35847
2003-01-14,9.2,8.35847,9.0271468,9.845750637634563,8.208542962365438,-0.08091910398719904,-0.38666665688284496,0.40930191881728095,-0.12547530904046345,0.0,8.903587
2003-01-15,9.8,8.903587,9.008976200000001,9.829907076312056,8.188045323687946,0.06521731848053514,-0.34666670091004215,0.41046543815602693,-0.020000015409519567,49.99995413832793,8.858162
2003-01-16,9.75,8.858162,8.9635498,9.759753137210783,8.167346462789215,-0.0051018763561248015,-0.34999992662133816,0.39810166860539153,-0.04878041446987069,45.83342123487135,8.631027
2003-01-17,9.5,8.631027,8.8954099,9.675378787354099,8.115441012645903,-0.025641323787033987,-0.3666667889644363,0.3899844436770488,-0.07317094385501699,24.99983948414783,8.631027
2003-01-21,9.5,8.631027,8.8136421,9.501858447040465,8.125425752959533,0.0,-0.3666667889644363,0.3441081735202328,-0.08653863148442043,27.27260901759085,8.49475
2003-01-22,9.35,8.49475,8.7273321,9.322396872485923,8.132267327514077,-0.015789198666624427,-0.37666661285564795,0.2975323862429619,-0.09223272439716379,15.000137585647002,8.403897
2003-01-23,9.25,8.403897,8.6410223,9.128924881481217,8.153119718518782,-0.010695194090467597,-0.38333328441422543,0.24395129074060862,-0.09313677195250447,6.172909965770243,8.35847
2003-01-24,9.2,8.35847,8.6137666,9.133560257639209,8.093972942360791,-0.005405468439225292,-0.38666665688284496,0.25989682881960446,-0.03157874491645074,0.0,8.440237
2003-01-27,9.29,8.440237,8.6174006,9.131146091761298,8.103655108238701,0.009782531970564001,-0.38066670384518864,0.2568727458806492,0.004324184363516004,11.111020520200094,8.35847
2003-01-28,9.2,8.35847,8.543809699999999,8.954355636857569,8.133263763142429,-0.009687761137513018,-0.38666665688284496,0.20527296842878492,-0.08091910398719904,0.0,8.276703
2003-01-29,9.11,8.276703,8.535632999999999,8.965392376947914,8.105873623052084,-0.009782531970564112,-0.3926666099205015,0.21487968847395755,-0.009782531970564112,0.0,8.267616
2003-01-30,9.1,8.267616,8.472035899999998,8.844150923768419,8.099920876231577,-0.0010979009395406525,-0.39333340182008425,0.18605751188421055,-0.07142862758571344,0.0,8.267616
2003-01-31,9.1,8.267616,8.412981299999998,8.687350274728143,8.138612325271854,0.0,-0.39333340182008425,0.13718448736407216,-0.06666687739510746,0.0,8.267616
2003-02-03,9.1,8.267616,8.376640199999999,8.616785193075794,8.136495206924204,0.0,-0.39333340182008425,0.12007249653789745,-0.042105186323713184,0.0,8.35847
2003-02-04,9.2,8.35847,8.349384499999998,8.509863533109542,8.188905466890454,0.010989141247005119,-0.38666665688284496,0.08023951655477225,-0.03157874491645074,40.000176107496195,8.267616
2003-02-05,9.1,8.267616,8.326671099999999,8.45721082364149,8.196131376358508,-0.010869692659063235,-0.39333340182008425,0.06526986182074558,-0.026738161805821226,0.0,8.249448
2003-02-06,9.08,8.249448,8.311226199999998,8.437639124693627,8.18481327530637,-0.0021974895786162074,-0.3946665453472792,0.06320646234681422,-0.018378259514603923,0.0,8.349383999999999
2003-02-07,9.19,8.349383999999999,8.3103176,8.435344348185948,8.18529085181405,0.012114265099919308,-0.3873333754037661,0.06251337409297404,-0.0010870410493788452,52.38037832369754,8.176765
2003-02-10,9.0,8.176765,8.2839704,8.39786468715825,8.170076112841748,-0.020674459337359452,-0.3999999266213382,0.056947143579125725,-0.03121618504314516,0.0,7.359088000000001
2003-02-11,8.1,7.359088000000001,8.1840322,8.772502012194153,7.59556238780585,-0.10000006114887716,-0.45999997064853515,0.2942349060970756,-0.11956518358024848,0.0,7.177382000000001
2003-02-12,7.9,7.177382000000001,8.074100099999999,8.9338348657083,7.214365334291697,-0.024691374800790533,-0.4733333137656901,0.42986738285415105,-0.13282112454681516,0.0,7.268235000000001
2003-02-13,8.0,7.268235000000001,7.974162,8.957391964986376,6.990932035013624,0.012658236666238443,-0.4666666422071126,0.491614982493188,-0.12087898131698416,7.692314205207409,7.268235000000001
2003-02-14,8.0,7.268235000000001,7.8742239,8.92567983451343,6.82276796548657,0.0,-0.4666666422071126,0.5257279672567152,-0.12087898131698416,7.692314205207409,7.268235000000001
